source_id,source_id_key,known_candidate,m2_gmm_label,reference_member,reference_candidate,new_member,m2_omitted_candidate,selection_count,selection_frequency,mean_membership_probability,median_membership_probability,stability_group
3083828854023353728,3083828854023353728,False,7,False,False,False,False,0,0.0,0.8695037878515813,0.8827876504452337,field stars
3083830327195307648,3083830327195307648,False,7,False,False,False,False,0,0.0,0.7762973350034943,0.8023792439210757,field stars
3083831018686705408,3083831018686705408,False,7,False,False,False,False,0,0.0,0.9749398122924624,0.9867055267253683,field stars
3083831190485534080,3083831190485534080,False,2,False,False,False,False,0,0.0,0.9150291538307057,0.9832460150658926,field stars
3083832564875579904,3083832564875579904,False,0,False,False,False,False,0,0.0,0.9582370281498496,0.9916944852107116,field stars
3083833247773069056,3083833247773069056,False,2,False,False,False,False,0,0.0,0.9521528605654549,0.9924643300611895,field stars
3083835554172307072,3083835554172307072,False,1,False,False,False,False,0,0.0,0.8442828196543561,0.9314008973254486,field stars
3083835829050213120,3083835829050213120,False,6,False,False,False,False,0,0.0,0.9952178424093757,0.9999998750869838,field stars
3083836000848898560,3083836000848898560,False,4,False,False,False,False,0,0.0,0.8675058482407574,0.9486414858961422,field stars
3083836756764199680,3083836756764199680,False,1,False,False,False,False,0,0.0,0.8155447285730975,0.8395598957644317,field stars
3083837474020883840,3083837474020883840,False,3,False,False,False,False,0,0.0,0.7628839968346892,0.8287864232022237,field stars
3083837787555270656,3083837787555270656,False,3,False,False,False,False,0,0.0,0.8341742058590099,0.8629401200519137,field stars
3083838165512389120,3083838165512389120,False,3,False,False,False,False,0,0.0,0.6296571384456544,0.6281144266501079,field stars
3083838573532510592,3083838573532510592,False,3,False,False,False,False,0,0.0,0.6468507770098534,0.628245207924117,field stars
3083838642251987584,3083838642251987584,False,4,False,False,False,False,0,0.0,0.750860011842181,0.7890867318738723,field stars
3084027556391317504,3084027556391317504,False,2,False,False,False,False,0,0.0,0.9151241951120253,0.9431243475656038,field stars
3084028037425772544,3084028037425772544,False,7,False,False,False,False,0,0.0,0.6185426670006593,0.5668616360629203,field stars
3084028862061374720,3084028862061374720,False,1,False,False,False,False,0,0.0,0.837659795979959,0.9028515608596079,field stars
3084031095444397312,3084031095444397312,False,3,False,False,False,False,0,0.0,0.8372157847936397,0.9014234942130925,field stars
3084031301602815488,3084031301602815488,False,7,False,False,False,False,0,0.0,0.9675064536046691,0.9957848740298172,field stars
3084032572913134336,3084032572913134336,False,0,False,False,False,False,0,0.0,0.8844400234804006,0.8942913909434953,field stars
3084032710350178176,3084032710350178176,False,0,False,False,False,False,0,0.0,0.9453422094429624,0.9642065007728972,field stars
3084037623794412800,3084037623794412800,False,6,False,False,False,False,0,0.0,0.9136707631048404,0.9490587079550672,field stars
3084039169982689920,3084039169982689920,False,3,False,False,False,False,0,0.0,0.6252610576603829,0.6044867114095052,field stars
3084039341781377280,3084039341781377280,False,1,False,False,False,False,0,0.0,0.9035646635247793,0.943590694186818,field stars
3084040613091652096,3084040613091652096,False,4,False,False,False,False,0,0.0,0.801980009876582,0.8595927801331339,field stars
3084041334646175232,3084041334646175232,False,3,False,False,False,False,0,0.0,0.7296134328389233,0.7287797911044992,field stars
3084041575164331136,3084041575164331136,False,2,False,False,False,False,0,0.0,0.7448813832207227,0.786719120409406,field stars
3084043430590170496,3084043430590170496,False,3,False,False,False,False,0,0.0,0.6919401916055276,0.6736457118463357,field stars
3084044835042024960,3084044835042024960,False,2,False,False,False,False,0,0.0,0.82289700363096,0.8725521736626711,field stars
3084045079857881600,3084045079857881600,False,7,False,False,False,False,0,0.0,0.7685817397320416,0.6904088320494137,field stars
3084046415589985152,3084046415589985152,False,4,False,False,False,False,0,0.0,0.8568619791168511,0.8929576534688793,field stars
3084046454247098240,3084046454247098240,False,1,False,False,False,False,0,0.0,0.7079321718931282,0.7269573187537752,field stars
3084049271745657088,3084049271745657088,False,7,False,False,False,False,0,0.0,0.9754336730078773,0.9983140926794281,field stars
3084049954643035904,3084049954643035904,False,1,False,False,False,False,0,0.0,0.8211345570119355,0.8817832186684975,field stars
3084050199458601216,3084050199458601216,False,4,False,False,False,False,0,0.0,0.8382058341360584,0.855653651289835,field stars
3084050817933871360,3084050817933871360,False,7,False,False,False,False,0,0.0,0.8817602014892937,0.9564434318709285,field stars
3084068444479516928,3084068444479516928,False,3,False,False,False,False,0,0.0,0.7147546311643571,0.7324087752087378,field stars
3084088304408525568,3084088304408525568,False,2,False,False,False,False,0,0.0,0.8627137367197641,0.9100025495578629,field stars
3084088987305827328,3084088987305827328,False,7,False,False,False,False,0,0.0,0.8481654801530851,0.8642592043819843,field stars
3084089571421379328,3084089571421379328,False,4,False,False,False,False,0,0.0,0.6146220409172849,0.581290189666255,field stars
3084091465504460800,3084091465504460800,False,7,False,False,False,False,0,0.0,0.8686979959687618,0.889556864104873,field stars
3084092354560184064,3084092354560184064,False,0,False,False,False,False,0,0.0,0.9618387579697023,0.9801750056925849,field stars
3084092461936624128,3084092461936624128,False,4,False,False,False,False,0,0.0,0.7365941542277787,0.6961764368488557,field stars
3084093217851095936,3084093217851095936,False,7,False,False,False,False,0,0.0,0.7382470137136531,0.6458365161363548,field stars
3084094592240612352,3084094592240612352,False,4,False,False,False,False,0,0.0,0.7728555349801436,0.7619073323889474,field stars
3084095107636669440,3084095107636669440,False,3,False,False,False,False,0,0.0,0.6857267346224267,0.7002768310665416,field stars
3084095141996411264,3084095141996411264,False,1,False,False,False,False,0,0.0,0.8790178401493783,0.9306352022790791,field stars
3084095863550902528,3084095863550902528,True,5,True,True,False,False,56,0.6829268292682927,0.9999983456048935,1.0,24 M2 reference candidates
3084097130563813760,3084097130563813760,False,0,False,False,False,False,0,0.0,0.9044385986394581,0.9625587763998051,field stars
3084097512818328448,3084097512818328448,False,3,False,False,False,False,0,0.0,0.8642599396517819,0.9264388135516196,field stars
3084098096934182016,3084098096934182016,False,1,False,False,False,False,0,0.0,0.8497964585727034,0.914283271951542,field stars
3084098440531260416,3084098440531260416,False,6,False,False,False,False,0,0.0,0.943535503379312,0.9780137043959723,field stars
3084099230805222656,3084099230805222656,False,7,False,False,False,False,0,0.0,0.831959693577009,0.9219330773710273,field stars
3084099814920827008,3084099814920827008,False,0,False,False,False,False,0,0.0,0.9752651897781085,0.9996953309882237,field stars
3084100330316881792,3084100330316881792,False,1,False,False,False,False,0,0.0,0.7666437202224249,0.774700671886376,field stars
3084101395468770944,3084101395468770944,False,6,False,False,False,False,0,0.0,0.9976192447958869,0.9999945270093376,field stars
3084103353971134208,3084103353971134208,False,7,False,False,False,False,0,0.0,0.8903069440164446,0.9107279072446753,field stars
3084103594491996928,3084103594491996928,False,6,False,False,False,False,0,0.0,0.8655441302051932,0.9103685032880955,field stars
3084104487845044736,3084104487845044736,False,2,False,False,False,False,0,0.0,0.8624460888273808,0.920403515182473,field stars
3084106034033263872,3084106034033263872,False,2,False,False,False,False,0,0.0,0.7565670673150572,0.761643172596479,field stars
3084106652508537472,3084106652508537472,False,4,False,False,False,False,0,0.0,0.752969438312564,0.785531413819246,field stars
3084106996105920768,3084106996105920768,False,7,False,False,False,False,0,0.0,0.8207258995673277,0.8335238364727194,field stars
3084107923818864000,3084107923818864000,False,1,False,False,False,False,0,0.0,0.7935502745405807,0.8419097745407003,field stars
3084110569518720000,3084110569518720000,False,0,False,False,False,False,0,0.0,0.8582332772408687,0.9758645492614126,field stars
3084112253145897344,3084112253145897344,False,4,False,False,False,False,0,0.0,0.7682897640319362,0.7493581081669369,field stars
3084113764974373504,3084113764974373504,False,8,False,False,False,False,0,0.0,0.9312943640361803,0.9829706521480857,field stars
3084114177291230720,3084114177291230720,False,4,False,False,False,False,0,0.0,0.8231690949057975,0.8413491069253896,field stars
3084114589608086016,3084114589608086016,False,7,False,False,False,False,0,0.0,0.9614155668957377,0.9821239624413582,field stars
3084116651192375680,3084116651192375680,False,2,False,False,False,False,0,0.0,0.8637031660010653,0.9024800708634286,field stars
3084117402809442432,3084117402809442432,False,0,False,False,False,False,0,0.0,0.9478943913030696,0.9993376690048212,field stars
3084117819423495936,3084117819423495936,False,3,False,False,False,False,0,0.0,0.7190591604266291,0.7385179370636843,field stars
3084118918935123072,3084118918935123072,False,4,False,False,False,False,0,0.0,0.7913647653171696,0.800169622856849,field stars
3084119636192434176,3084119636192434176,False,2,False,False,False,False,0,0.0,0.8460505319504537,0.8903693477464455,field stars
3084119915368740224,3084119915368740224,False,3,False,False,False,False,0,0.0,0.6164182836077194,0.624103823409041,field stars
3084300235275437696,3084300235275437696,False,6,False,False,False,False,0,0.0,0.9419703013085439,0.9765782382814243,field stars
3084300407074130560,3084300407074130560,False,2,False,False,False,False,0,0.0,0.692095349695796,0.6974777080876986,field stars
3084306484448957952,3084306484448957952,False,7,False,False,False,False,0,0.0,0.7534128131084841,0.7562226844262926,field stars
3084308653411319040,3084308653411319040,False,0,False,False,False,False,0,0.0,0.9685527452817522,0.9895042611956602,field stars
3084310298379914752,3084310298379914752,False,0,False,False,False,False,0,0.0,0.9735192356650704,0.9956073921820263,field stars
3084314425847354752,3084314425847354752,False,0,False,False,False,False,0,0.0,0.9777845301020235,0.9985904322469744,field stars
3084314769444415488,3084314769444415488,False,6,False,False,False,False,0,0.0,0.995395910491337,0.9996620166815878,field stars
3084326520474935168,3084326520474935168,False,7,False,False,False,False,0,0.0,0.9196939969186623,0.9436712864010994,field stars
3084403451928924416,3084403451928924416,False,4,False,False,False,False,0,0.0,0.8557599639941578,0.9532517641037579,field stars
3084403795526302592,3084403795526302592,False,2,False,False,False,False,0,0.0,0.6263460917548038,0.6235158400172801,field stars
3084405135556091776,3084405135556091776,False,4,False,False,False,False,0,0.0,0.6045858044208674,0.5659189661413424,field stars
3084406406866413568,3084406406866413568,False,7,False,False,False,False,0,0.0,0.7882357352195365,0.8038948159643762,field stars
3084406544306121472,3084406544306121472,False,0,False,False,False,False,0,0.0,0.7654594819669976,0.7544188288290821,field stars
3084407094061159680,3084407094061159680,False,6,False,False,False,False,0,0.0,0.9241840015283862,0.9762591920866952,field stars
3084407403298844288,3084407403298844288,False,1,False,False,False,False,0,0.0,0.8597656670246179,0.9002076761345175,field stars
3084407678176749696,3084407678176749696,False,1,False,False,False,False,0,0.0,0.8671130138414297,0.9495740554692678,field stars
3084408468450728064,3084408468450728064,False,7,False,False,False,False,0,0.0,0.7123815728429762,0.5983821337674307,field stars
3084409086926008704,3084409086926008704,False,8,False,False,False,False,0,0.0,0.751298095148971,0.7845851690085363,field stars
3084409464883129472,3084409464883129472,False,1,False,False,False,False,0,0.0,0.8837512755338296,0.9156085426902252,field stars
3084409945919453952,3084409945919453952,False,1,False,False,False,False,0,0.0,0.7605768370985948,0.7916663675570803,field stars
3084410628816577152,3084410628816577152,False,7,False,False,False,False,8,0.0975609756097561,0.9267815086232329,0.9851749947815556,field stars
3084411079790814080,3084411079790814080,False,2,False,False,False,False,0,0.0,0.8325517493627834,0.892002629644143,field stars
3084412076223210880,3084412076223210880,False,2,False,False,False,False,0,0.0,0.6626111291556462,0.6490717149401004,field stars
3084412076223212160,3084412076223212160,False,1,False,False,False,False,0,0.0,0.729483914007474,0.7411921908156771,field stars
3084415134239890048,3084415134239890048,False,4,False,False,False,False,0,0.0,0.8990130967734157,0.925678356501239,field stars
3084416302471031296,3084416302471031296,False,2,False,False,False,False,0,0.0,0.8371019181738776,0.8869128111126345,field stars
3084416474269719936,3084416474269719936,False,1,False,False,False,False,0,0.0,0.8459023316175914,0.9246013777216859,field stars
3084416714787867648,3084416714787867648,False,3,False,False,False,False,0,0.0,0.7491645313440575,0.7713896268280158,field stars
3084416783507347456,3084416783507347456,False,6,False,False,False,False,0,0.0,0.9963366353322355,0.9999998600957172,field stars
3084417779939762176,3084417779939762176,False,7,False,False,False,False,0,0.0,0.9154916616151991,0.9282321193577412,field stars
3084418123537139968,3084418123537139968,False,4,False,False,False,False,0,0.0,0.6731612781832039,0.6760815598665597,field stars
3084418256677658752,3084418256677658752,False,4,False,False,False,False,0,0.0,0.8019891876147525,0.8247517240032589,field stars
3084420249542480384,3084420249542480384,False,1,False,False,False,False,0,0.0,0.8164514845347238,0.8452274364736567,field stars
3084421525151313152,3084421525151313152,False,8,False,False,False,False,3,0.036585365853658534,0.8814710714497742,0.9417859486902813,field stars
3084424514446722176,3084424514446722176,False,0,False,False,False,False,0,0.0,0.9552356262117827,0.9879702144116269,field stars
3084425476520954624,3084425476520954624,False,1,False,False,False,False,0,0.0,0.7276357296669775,0.7461947687935941,field stars
3084425682679395200,3084425682679395200,False,2,False,False,False,False,0,0.0,0.8488426526468089,0.8854002773082996,field stars
3084426026277033600,3084426026277033600,False,3,False,False,False,False,0,0.0,0.6771809794808903,0.6464018097673765,field stars
3084428431458446208,3084428431458446208,False,4,False,False,False,False,0,0.0,0.9080615144492629,0.9590787066503331,field stars
3084428843775278208,3084428843775278208,False,6,False,False,False,False,0,0.0,0.7708548579919883,0.7956064391780584,field stars
3084428912494763776,3084428912494763776,False,2,False,False,False,False,0,0.0,0.8287187429426163,0.8652902881322451,field stars
3084431077158500864,3084431077158500864,False,7,False,False,False,False,0,0.0,0.7958906089302777,0.8196087979109632,field stars
3084431558194824832,3084431558194824832,False,3,False,False,False,False,0,0.0,0.7142406383932914,0.7256437868893524,field stars
3084432863864887552,3084432863864887552,False,2,False,False,False,False,0,0.0,0.5874183880624662,0.5759010840433713,field stars
3084433413620685056,3084433413620685056,False,1,False,False,False,False,0,0.0,0.9333884186207208,0.9702693403656115,field stars
3084435715722918016,3084435715722918016,False,1,False,False,False,False,0,0.0,0.8500248733135332,0.8926891287353051,field stars
3084436196759506048,3084436196759506048,False,4,False,False,False,False,0,0.0,0.6161556005379827,0.5523713468946554,field stars
3084437090112433408,3084437090112433408,False,7,False,False,False,False,0,0.0,0.6935708642788526,0.6915359336055515,field stars
3084437708587715968,3084437708587715968,False,1,False,False,False,False,0,0.0,0.8866030914152436,0.9511862661592063,field stars
3084438086545253376,3084438086545253376,False,0,False,False,False,False,0,0.0,0.891664342946566,0.9196578789262805,field stars
3084438498862112128,3084438498862112128,False,1,False,False,False,False,0,0.0,0.8028331338320004,0.8774629957899055,field stars
3084439907611218944,3084439907611218944,False,3,False,False,False,False,0,0.0,0.7806268386731519,0.7932357814357169,field stars
3084441831756724480,3084441831756724480,False,3,False,False,False,False,0,0.0,0.644989913250229,0.63003338416654,field stars
3084442381512396416,3084442381512396416,False,4,False,False,False,False,0,0.0,0.8344659254871739,0.8936102772416128,field stars
3084443206146098688,3084443206146098688,False,2,False,False,False,False,0,0.0,0.7428917077700739,0.7771535584397793,field stars
3084444202578496384,3084444202578496384,False,3,False,False,False,False,0,0.0,0.6819277128965037,0.6974626522483127,field stars
3084444202578677504,3084444202578677504,False,4,False,False,False,False,0,0.0,0.8564378042975815,0.8825922758618019,field stars
3084444477456402304,3084444477456402304,False,3,False,False,False,False,0,0.0,0.5777805391254228,0.5767809113555831,field stars
3084445095932542080,3084445095932542080,False,1,False,False,False,False,0,0.0,0.8882181318506689,0.9589201205349739,field stars
3084446435961462656,3084446435961462656,False,1,False,False,False,False,0,0.0,0.7988953227379968,0.8764658588444483,field stars
3084446779557457920,3084446779557457920,False,7,False,False,False,False,0,0.0,0.9872216287711253,0.9999495897092092,field stars
3084448016509622912,3084448016509622912,False,0,False,False,False,False,0,0.0,0.9500439304545747,0.975964371107922,field stars
3084448566265430656,3084448566265430656,False,2,False,False,False,False,0,0.0,0.8522686601686744,0.8971962999288359,field stars
3084450490410772224,3084450490410772224,False,3,False,False,False,False,0,0.0,0.7558430035787063,0.7689473999782555,field stars
3084451555562464640,3084451555562464640,False,4,False,False,False,False,0,0.0,0.8545976107110089,0.9448165780734212,field stars
3084452277116974848,3084452277116974848,False,1,False,False,False,False,0,0.0,0.7771830886022122,0.7891846245279172,field stars
3084452792513035648,3084452792513035648,False,3,False,False,False,False,0,0.0,0.8862419440722202,0.9375784679746988,field stars
3084453685866211840,3084453685866211840,False,3,False,False,False,False,0,0.0,0.8668013125107685,0.9276876227540702,field stars
3084454579219410816,3084454579219410816,False,1,False,False,False,False,0,0.0,0.8026497527619308,0.8476608793019202,field stars
3084454957176525568,3084454957176525568,False,8,False,False,False,False,0,0.0,0.9925693098971854,0.9999998415121494,field stars
3084455128975206784,3084455128975206784,False,1,False,False,False,False,0,0.0,0.8339712900925179,0.9139505525046638,field stars
3084457117541743488,3084457117541743488,False,7,False,False,False,False,0,0.0,0.9665118750648322,0.9957501589788795,field stars
3084457461139126272,3084457461139126272,False,7,False,False,False,False,0,0.0,0.9465393792956333,0.9779630585334268,field stars
3084457843395478784,3084457843395478784,False,7,False,False,False,False,0,0.0,0.9680438724910461,0.991520368874814,field stars
3084457980833567360,3084457980833567360,False,7,False,False,False,False,0,0.0,0.9381442485985654,0.9517591081797215,field stars
3084459423942765568,3084459423942765568,False,0,False,False,False,False,0,0.0,0.9588955999955722,0.9919864960547446,field stars
3084460076777640832,3084460076777640832,False,7,False,False,False,False,0,0.0,0.8089488482795846,0.8109693293820314,field stars
3084460111137376128,3084460111137376128,False,4,False,False,False,False,0,0.0,0.6689582955343721,0.6498149669555264,field stars
3084460179856853504,3084460179856853504,False,3,False,False,False,False,0,0.0,0.8215232256105931,0.9014562607992587,field stars
3084460763972383104,3084460763972383104,False,1,False,False,False,False,0,0.0,0.6840419033819645,0.6820865971284724,field stars
3084461004490554496,3084461004490554496,False,3,False,False,False,False,0,0.0,0.6965267258846661,0.7102080824961088,field stars
3084461004490557440,3084461004490557440,False,7,False,False,False,False,1,0.012195121951219513,0.9647991269606064,0.9834224670853857,field stars
3084462447599557632,3084462447599557632,False,4,False,False,False,False,0,0.0,0.6675389664452458,0.6398480043024397,field stars
3084463169154033920,3084463169154033920,False,4,False,False,False,False,0,0.0,0.7042765026186376,0.7149929875447367,field stars
3084463237873507072,3084463237873507072,False,2,False,False,False,False,0,0.0,0.8664303069016657,0.9496748131300714,field stars
3084463474093334528,3084463474093334528,False,1,False,False,False,False,0,0.0,0.7291024943737999,0.6983619123308019,field stars
3084464165586456704,3084464165586456704,False,3,False,False,False,False,0,0.0,0.736742847194449,0.7688178225047684,field stars
3084464337385134208,3084464337385134208,False,6,False,False,False,False,0,0.0,0.9915057133792686,0.9999998444585667,field stars
3084464646622781568,3084464646622781568,False,7,False,False,False,False,0,0.0,0.7456355687091392,0.7064826458932747,field stars
3084464887140937984,3084464887140937984,False,7,False,False,False,False,0,0.0,0.959703574677046,0.9802145347659632,field stars
3084466021012300032,3084466021012300032,False,3,False,False,False,False,0,0.0,0.7114848185691993,0.7163566033276307,field stars
3084466914365485056,3084466914365485056,False,1,False,False,False,False,0,0.0,0.8639203365786398,0.8956806977963411,field stars
3084467807718675840,3084467807718675840,False,3,False,False,False,False,0,0.0,0.7633953187960792,0.8124561870596341,field stars
3084467842078409216,3084467842078409216,False,2,False,False,False,False,0,0.0,0.7846233229345889,0.8286148855108192,field stars
3084468494911162240,3084468494911162240,False,0,False,False,False,False,0,0.0,0.9530172681140576,0.9871374342080046,field stars
3084468907230328064,3084468907230328064,False,2,False,False,False,False,0,0.0,0.6854713695559165,0.6891004602103659,field stars
3084469972382220928,3084469972382220928,False,3,False,False,False,False,0,0.0,0.7513661348756596,0.7638623291358346,field stars
3084470659576966400,3084470659576966400,False,8,False,False,False,False,0,0.0,0.6467956739588155,0.6036198540584377,field stars
3084470865735395200,3084470865735395200,False,1,False,False,False,False,0,0.0,0.8341305040995063,0.8506581040699108,field stars
3084472755520975872,3084472755520975872,False,4,False,False,False,False,0,0.0,0.7100161011299927,0.7483726367505641,field stars
3084473305276777472,3084473305276777472,False,3,False,False,False,False,0,0.0,0.6012052957662269,0.5622699754337229,field stars
3084473992471536384,3084473992471536384,False,3,False,False,False,False,0,0.0,0.833584436710268,0.9050306484851122,field stars
3084475091983159680,3084475091983159680,False,3,False,False,False,False,0,0.0,0.6865323890331418,0.6939809373658745,field stars
3084475744818169088,3084475744818169088,False,4,False,False,False,False,0,0.0,0.888430979165969,0.931179900870748,field stars
3084476947409009024,3084476947409009024,False,1,False,False,False,False,0,0.0,0.6974383203403686,0.6721388375370918,field stars
3084479146432294272,3084479146432294272,False,6,False,False,False,False,0,0.0,0.7655034485059601,0.7777424778299443,field stars
3084479180792027136,3084479180792027136,False,4,False,False,False,False,0,0.0,0.7251858912170864,0.7412609450130127,field stars
3084479971065983104,3084479971065983104,False,1,False,False,False,False,0,0.0,0.8659654086602846,0.9362020482789519,field stars
3084481345455513472,3084481345455513472,False,0,False,False,False,False,0,0.0,0.9699804685010225,0.9942158445029072,field stars
3084482101369990400,3084482101369990400,False,4,False,False,False,False,0,0.0,0.8807914304108263,0.8914244533413602,field stars
3084484266033213824,3084484266033213824,False,7,False,False,False,False,0,0.0,0.8252067324207761,0.8543615111223166,field stars
3084484403472162816,3084484403472162816,False,1,False,False,False,False,0,0.0,0.8760134181400094,0.9380737202546408,field stars
3084484540911122432,3084484540911122432,False,3,False,False,False,False,0,0.0,0.6237352121484182,0.5926962050049438,field stars
3084484747069535232,3084484747069535232,False,3,False,False,False,False,0,0.0,0.7882147862720149,0.8485701070823912,field stars
3084484953227959680,3084484953227959680,False,0,False,False,False,False,0,0.0,0.6882896082687942,0.6333814802886122,field stars
3084485331185105792,3084485331185105792,False,7,False,False,False,False,0,0.0,0.8253548398301574,0.828879879219287,field stars
3084485846581164160,3084485846581164160,False,4,False,False,False,False,0,0.0,0.8107037849663706,0.8268250657797387,field stars
3084486190178546048,3084486190178546048,False,0,False,False,False,False,0,0.0,0.7591409115794885,0.812785238565612,field stars
3084486499416235904,3084486499416235904,False,7,False,False,False,False,0,0.0,0.8043665182448887,0.8442510633804983,field stars
3084487186608486656,3084487186608486656,False,7,False,False,False,False,0,0.0,0.813480830036281,0.8408824990393257,field stars
3084490828743344896,3084490828743344896,False,0,False,False,False,False,0,0.0,0.9634332371436385,0.9969225667817578,field stars
3084491481578346240,3084491481578346240,True,5,True,True,False,False,80,0.975609756097561,0.998086995403736,0.9999999826712777,24 M2 reference candidates
3084491614719697152,3084491614719697152,False,7,False,False,False,False,0,0.0,0.9877772159128784,0.9946277987862739,field stars
3084492851670277632,3084492851670277632,False,7,False,False,False,False,0,0.0,0.9189078465502549,0.9622274100797488,field stars
3084495467307744512,3084495467307744512,False,5,True,False,True,False,17,0.2073170731707317,0.8241749569121931,0.8514934679437005,8 M2 new members
3084495707825909248,3084495707825909248,False,1,False,False,False,False,0,0.0,0.8578340288014367,0.936230381487182,field stars
3084497254014130432,3084497254014130432,False,4,False,False,False,False,0,0.0,0.7790812972363373,0.7630927160344242,field stars
3084498559684185728,3084498559684185728,False,7,False,False,False,False,0,0.0,0.9340434926384097,0.9902294694274947,field stars
3084500208951826176,3084500208951826176,False,3,False,False,False,False,0,0.0,0.8184366285318184,0.8461503783895883,field stars
3084500999225830016,3084500999225830016,False,4,False,False,False,False,0,0.0,0.7612153075229271,0.771372810465166,field stars
3084501033585565440,3084501033585565440,False,1,False,False,False,False,0,0.0,0.8227780592657293,0.8541043957631802,field stars
3084501686420570112,3084501686420570112,False,3,False,False,False,False,0,0.0,0.7554415126941831,0.7640187464993498,field stars
3084504503919121664,3084504503919121664,False,3,False,False,False,False,0,0.0,0.8054948531978994,0.8514417618508553,field stars
3084504572638600192,3084504572638600192,False,1,False,False,False,False,0,0.0,0.9129184897521258,0.9512262429344633,field stars
3084505156755086976,3084505156755086976,False,4,False,False,False,False,0,0.0,0.8894514650724172,0.9692688125760721,field stars
3084505362912372992,3084505362912372992,False,2,False,False,False,False,0,0.0,0.7369372944860262,0.7647233973028491,field stars
3084505702212620928,3084505702212620928,False,0,False,False,False,False,0,0.0,0.7378765735240369,0.7174860433517685,field stars
3084507218338406912,3084507218338406912,False,2,False,False,False,False,0,0.0,0.7718885612383458,0.7862990772254776,field stars
3084509176843484416,3084509176843484416,False,0,False,False,False,False,0,0.0,0.7495379927660102,0.7271048008842766,field stars
3084509726599313024,3084509726599313024,False,7,False,False,False,False,0,0.0,0.9217982561365172,0.948908833057837,field stars
3084509791021492352,3084509791021492352,False,1,False,False,False,False,0,0.0,0.6661591372567663,0.6434168899947874,field stars
3084510031539660032,3084510031539660032,False,0,False,False,False,False,0,0.0,0.8518963776681153,0.9437472667039111,field stars
3084510860470642816,3084510860470642816,False,3,False,False,False,False,0,0.0,0.8065909988551699,0.8281985886369947,field stars
3084512166140688384,3084512166140688384,False,2,False,False,False,False,0,0.0,0.9067700409087415,0.9820144723307951,field stars
3084512372299106176,3084512372299106176,False,2,False,False,False,False,0,0.0,0.8537428196479776,0.9043180506952921,field stars
3084512853335499648,3084512853335499648,False,6,False,False,False,False,0,0.0,0.9628190463359785,0.9884925388872148,field stars
3084513368731563648,3084513368731563648,False,2,False,False,False,False,0,0.0,0.7636217460046603,0.7946081666199767,field stars
3084515773913211520,3084515773913211520,False,7,False,False,False,False,2,0.024390243902439025,0.9605384133531722,0.979729673310084,field stars
3084516495467985664,3084516495467985664,False,7,False,False,False,False,6,0.07317073170731707,0.9530860119524619,0.9915039944049168,field stars
3084518076015916416,3084518076015916416,False,0,False,False,False,False,0,0.0,0.8626147849844419,0.8676193428069189,field stars
3084519106807799552,3084519106807799552,False,7,False,False,False,False,0,0.0,0.942570496505778,0.9855044336907886,field stars
3084519377393611648,3084519377393611648,False,1,False,False,False,False,0,0.0,0.8473335833172778,0.8824811088826641,field stars
3084519484765172096,3084519484765172096,False,6,False,False,False,False,0,0.0,0.8074558959090469,0.8300784363287057,field stars
3084519759643076224,3084519759643076224,False,7,False,False,False,False,0,0.0,0.9537840458972526,0.9728582743065064,field stars
3084520790434963072,3084520790434963072,False,3,False,False,False,False,0,0.0,0.8419822640217185,0.9226882195043101,field stars
3084521477629702912,3084521477629702912,False,8,False,False,False,False,16,0.1951219512195122,0.9885982716866087,0.999992927359125,field stars
3084521752507660800,3084521752507660800,False,7,False,False,False,False,0,0.0,0.801617507659148,0.8217329103803057,field stars
3084522405342679168,3084522405342679168,False,7,False,False,False,False,0,0.0,0.7673071113840929,0.7072902316759334,field stars
3084522955098507008,3084522955098507008,False,6,False,False,False,False,1,0.012195121951219513,0.9312866420112921,0.9997242012660313,field stars
3084523023817985664,3084523023817985664,False,4,False,False,False,False,0,0.0,0.6726630084594666,0.6672204647907214,field stars
3084523504854304256,3084523504854304256,False,1,False,False,False,False,0,0.0,0.8212579020460378,0.8744244821726089,field stars
3084523917171140736,3084523917171140736,False,7,False,False,False,False,0,0.0,0.9183183482848384,0.957160391518342,field stars
3084524879243820544,3084524879243820544,False,1,False,False,False,False,0,0.0,0.8253710237170596,0.8853922135474492,field stars
3084524978025838080,3084524978025838080,False,0,False,False,False,False,0,0.0,0.9640238674222787,0.9998095362759308,field stars
3084526562871093888,3084526562871093888,False,2,False,False,False,False,0,0.0,0.8464406126773106,0.9388687024633529,field stars
3084528693174835456,3084528693174835456,False,2,False,False,False,False,0,0.0,0.8382746343803921,0.8871844239004956,field stars
3084529346009875968,3084529346009875968,False,1,False,False,False,False,0,0.0,0.7003645805653451,0.6617978578565056,field stars
3084529891468425856,3084529891468425856,False,3,False,False,False,False,0,0.0,0.76412094204506,0.8062800499227558,field stars
3084530651679966720,3084530651679966720,False,1,False,False,False,False,0,0.0,0.6778391221090608,0.6572778744921466,field stars
3084531197138485504,3084531197138485504,False,3,False,False,False,False,0,0.0,0.8722435260813158,0.9324129736081082,field stars
3084533709696649856,3084533709696649856,False,0,False,False,False,False,0,0.0,0.8424780546247821,0.9074616431395726,field stars
3084534912287448064,3084534912287448064,False,8,False,False,False,False,1,0.012195121951219513,0.9917714508628286,0.9999999999159144,field stars
3084535393323776384,3084535393323776384,False,7,False,False,False,False,1,0.012195121951219513,0.9749990938059913,0.9963134849258848,field stars
