source_id,mc_mode,draw_index,parallax_draw_mas,parallax_reference_mas,parallax_error_mas,pmra_masyr_fixed,pmdec_masyr_fixed,radial_velocity_kms_fixed,valid_draw,rejection_reason,distance_kpc_draw,Lx_kpc_kms,Ly_kpc_kms,Lz_kpc_kms,Lperp_kpc_kms,Ltot_kpc_kms,galpy_eccentricity,galpy_rperi_kpc,galpy_rap_kpc,galpy_zmax_kpc,galpy_energy
3089534353001157632,measured_only_parallax,86,0.4343619220685867,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.3022275876247225,258.0268423151808,-1359.0657429453472,664.05593745034,1383.3428877189963,1534.4731451106538,0.8077587214557644,2.613487997103005,24.576177166319532,19.220580169439078,-19682.15452329051
3089534353001157632,measured_only_parallax,87,0.46115748041371574,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.168456638940076,217.74644659533266,-1278.2250429025312,453.4754960636656,1296.6390304583892,1373.6494461245413,0.8340734693351383,1.9620758028094452,21.687858839317723,17.667815745367967,-24921.454570194554
3089534353001157632,measured_only_parallax,88,0.4581089887952896,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.1828866589798777,221.94337164169707,-1286.9162720876982,475.9351244428278,1305.9143737549498,1389.9376224342561,0.8317919441256413,2.0169074576551465,21.964196742986182,17.831618721087075,-24381.647871078017
3089534353001157632,measured_only_parallax,89,0.43289316703919145,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.310038772012925,260.47405631832027,-1363.8049297225066,676.5165487092565,1388.4562003715964,1544.5016222159866,0.8048499826232778,2.678387739109856,24.771138272865148,19.304017324862258,-19359.932708730485
3089534353001157632,measured_only_parallax,90,0.4539638946872969,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.2028183556069543,227.79936816947287,-1298.9327635357643,507.05962605555374,1318.7565644671,1412.879450165748,0.8322901345137111,2.0464670427817495,22.358382807259538,18.036553788961793,-23625.94426345529
3089534353001157632,measured_only_parallax,91,0.46989662925573195,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.128127630078763,206.20688859607685,-1253.9721791315233,391.0335263804044,1270.8137184262437,1329.614502663772,0.8539517190416903,1.6507723625540396,20.955072111921677,17.209908334020575,-26397.58071032408
3089534353001157632,measured_only_parallax,92,0.5055592649221151,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,1.978007464968636,165.71204716949362,-1164.1775331497533,162.849109850576,1175.9123314549217,1187.1350571215032,0.9193678869710928,0.7837165927593569,18.655600158827927,16.106790767974335,-31471.192312937088
3089534353001157632,measured_only_parallax,93,0.48495738377550807,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.0620368581972364,187.9011159563867,-1214.345871136155,289.74947172759545,1228.797267299648,1262.4965269217587,0.873527098297869,1.341448773251582,19.87177169054328,16.75286916900398,-28713.050447708298
3089534353001157632,measured_only_parallax,94,0.4471191155189833,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.2365404772266846,237.8627066212249,-1319.2938977601307,559.9875563979847,1340.5652001556257,1452.8252197662591,0.8208884827697123,2.2683382596651955,23.060443437256538,18.037653821429032,-22320.73413723215
3089534353001157632,measured_only_parallax,95,0.4392509984088784,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.27660267961223,250.07237454571086,-1343.5331493201286,623.3057223160906,1366.6080329900717,1502.0411243720914,0.8160889982338768,2.4264443567681093,23.96071392595149,18.862111080740014,-20726.59806913588
3089534353001157632,measured_only_parallax,96,0.443942440412755,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.252544269185553,242.70701960722536,-1328.9703221183438,585.2242738024145,1350.951077736702,1472.2622949344045,0.8191881757767278,2.3269432532713643,23.411896153580496,18.520435409349233,-21689.58930697068
