source_id,m4_group,known_candidate,reference_member,selection_frequency,gmm_membership_probability,feh,rv_used_kms,distance_for_orbit_kpc,distance_provenance,parallax_snr,ruwe,complete_5d_astrometry,has_radial_velocity,usable_distance,complete_6d_phase_space,angular_momentum_ready,Lx_kpc_kms,Ly_kpc_kms,Lz_kpc_kms,Lperp_kpc_kms,Ltot_kpc_kms,rotation_class_followup,inclination_proxy_class_followup,angular_momentum_core_distance,core_consistency_class,galpy_success_followup,integrated_orbit_metrics_available,galpy_eccentricity_followup,galpy_rperi_kpc_followup,galpy_rap_kpc_followup,galpy_zmax_kpc_followup,galpy_energy_followup,Lz_median,Lz_p16,Lz_p84,Lperp_median,Lperp_p16,Lperp_p84,Ltot_median,Ltot_p16,Ltot_p84,core_distance_median_mc,core_distance_p16_mc,core_distance_p84_mc,orbitally_consistent_probability,partially_consistent_probability,inconsistent_probability,additional_member_evidence_classification,mc_uncertainty_note
3083556278216260224,additional_gmm_member,False,True,0.8658536585365854,0.999999999998046,-2.159,190.53,1.6049420377834012,gaia_lamost_larger_velocity_features_inverse_parallax,33.771428558218524,1.0106388,True,True,True,True,True,-39.96269182488055,-30.470902082135897,-767.1775477296605,50.254279535075305,768.8217494010462,retrograde,low_Lperp,0.922035617283812,orbitally_consistent,True,True,0.706664325925931,1.7898229763884272,10.413418119588783,0.5746885251572859,-58425.651737861,-766.1489797856249,-776.1746039993691,-756.1615605040264,51.153379319138395,43.59590196559105,64.50251792052985,767.928906666697,759.021547365515,777.3517718473158,0.9207798168542172,0.9040934267027372,0.9304843868269149,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3089535697327739392,additional_gmm_member,False,True,0.8292682926829268,0.9991516012215652,-0.747,196.15,1.117476824534504,gaia_lamost_larger_velocity_features_inverse_parallax,30.0298050181988,1.0230702,True,True,True,True,True,-82.00222963974505,410.0657944714648,-1131.562674753826,418.18455430754864,1206.363298661492,retrograde,low_Lperp,0.8413700308221572,orbitally_consistent,True,True,0.5766449562635729,2.9870370702791065,11.124225400654298,1.5290649419952687,-51987.70370922906,-1131.7167003337613,-1136.932552146735,-1126.4351233402358,417.9917303102104,412.33771929985363,424.27036655135635,1206.4287947978628,1203.5645440394308,1209.4071532032904,0.8416540975374585,0.8338316485054047,0.8493335057998811,1.0,0.0,0.0,orbitally consistent,no RV error available; RV held fixed in MC; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3089847374514674176,additional_gmm_member,False,True,0.6219512195121951,0.9994798001929458,-0.471,-51.77,1.5348517372236157,gaia_lamost_larger_velocity_features_inverse_parallax,28.484331728272434,0.9840553,True,True,True,True,True,-95.6745648906125,121.22911869365268,-1537.9032610191339,154.43484576431496,1545.6379142087367,retrograde,low_Lperp,1.4967595589761689,orbitally_consistent,True,True,0.5433777462873647,4.10856570995376,13.88690287068792,0.7863747556395257,-40829.536682852995,-1542.1469818026617,-1580.1374349359405,-1493.3324492765357,153.33325685585646,140.65283861988365,169.42652739810532,1549.7794147638833,1502.8374212342455,1586.5141599474682,1.502593284041895,1.426321731124137,1.5647810560169089,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3084831608629138816,additional_gmm_member,False,True,0.2439024390243902,0.9766516246434296,-0.16,-37.94,2.427840843928604,gaia_lamost_larger_velocity_features_inverse_parallax,29.974152230553884,0.9892327,True,True,True,True,True,-80.56783738315278,-212.59428623299368,-1546.818903161975,227.34886619359727,1563.4373112276455,retrograde,low_Lperp,1.4753427683471856,orbitally_consistent,True,True,0.5255177129918542,4.230524765905045,13.601646768171282,1.2478763476105053,-41281.4502210886,-1549.2578127598417,-1575.2308142364102,-1518.9408416652338,227.06155610606345,221.63770017775366,233.14037608435225,1565.742384069205,1537.0038631832977,1590.9221789012913,1.4790042597681778,1.4324116776224138,1.5178643278391297,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3077426977633583616,additional_gmm_member,False,True,0.2195121951219512,0.8613841993341975,-0.296,84.13,2.0209291942125485,gaia_lamost_larger_velocity_features_inverse_parallax,35.95209575531765,1.0368875,True,True,True,True,True,-0.281551774327653,-887.6404359310728,-1674.802622692075,887.6404805839505,1895.486599200205,retrograde,moderate_Lperp,1.8734129730252795,orbitally_consistent,True,True,0.24285781119231112,6.484385631997229,10.644195307888126,3.6535511217637717,-43966.17222231964,-1674.9471551578722,-1679.5611650662966,-1670.4061667277947,887.2589222431238,848.1965128014682,928.2575575268286,1895.2389419679969,1874.014135295047,1918.2182760324386,1.8729612348816205,1.8326628553038864,1.91710145161367,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3084495467307744512,additional_gmm_member,False,True,0.2073170731707317,0.909818314395748,-0.414,48.34,0.5542181482173881,gaia_lamost_larger_velocity_features_inverse_parallax,127.92579167750029,0.92933214,True,True,True,True,True,-36.9246643612568,402.7725082685257,-1016.4572654344622,404.4615238253338,1093.971890273976,retrograde,low_Lperp,0.7041451813342574,orbitally_consistent,True,True,0.5374641182403593,2.763091415306486,9.18448508316868,1.097157978575141,-60800.61333121993,-1016.0348193642569,-1026.2650172422107,-1005.6873415585069,404.5456093727218,400.4011050517981,408.81992228772003,1093.5737267841184,1085.6519822784096,1101.7056021897602,0.7037148139950233,0.6906566468310551,0.7165784446785505,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3089912520578584832,additional_gmm_member,False,True,0.1829268292682926,0.5216752098493894,-0.304,-64.75,2.5069121215385626,gaia_lamost_larger_velocity_features_inverse_parallax,28.40837523128221,1.0064464,True,True,True,True,True,-199.9445737560172,104.62595440470713,-2148.9471764247296,225.66440328410516,2160.7633813014763,retrograde,low_Lperp,2.402938615250739,orbitally_consistent,True,True,0.4588229923261149,6.382850555453391,17.205921565108376,1.4401792072770911,-29122.566585244447,-2149.1173540102322,-2160.6712691533044,-2136.376720430282,225.55244622845086,216.04835353695586,236.47577436702886,2160.848145530814,2149.2336392637208,2171.5597650409704,2.4031590462624064,2.38099320222394,2.4235703416239116,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3090620258172557440,additional_gmm_member,False,True,0.1341463414634146,0.5344996048219758,-0.381,-56.11,0.8826253538239606,gaia_lamost_larger_velocity_features_inverse_parallax,71.93042559712389,0.9647575,True,True,True,True,True,-50.39689720077947,-47.953302740307954,-1594.2371014440369,69.56555535011246,1595.754148392494,retrograde,low_Lperp,1.627181362121528,orbitally_consistent,True,True,0.47908663043011374,4.472872861039893,12.700319928130046,0.4194350753898124,-43470.72185999586,-1594.2432681216274,-1610.4683061121098,-1575.2587984261559,69.33654507987082,64.64093264052453,74.83742194806199,1595.8467434418667,1576.6471744376481,1612.2032173125442,1.6271520675304656,1.6031439740718247,1.6469690520349116,1.0,0.0,0.0,orbitally consistent,Gaia DR3 RV error used as approximate MC scale; central RV remains LAMOST; Gaia parallax/pm covariance propagated; RA/Dec errors not propagated
3089611597989508224,omitted_known_candidate,True,False,0.0853658536585365,0.6039598795206423,-0.833,16.42,4.450994978393399,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0126925,True,True,True,True,True,-83.1655144971094,-581.1892615241209,-1711.8721734441353,587.1094110236369,1809.7524136535553,retrograde,low_Lperp,1.7316532018023656,orbitally_consistent,True,True,0.4180892539778503,5.409394018592137,13.182440057578148,3.152211555012973,-39645.72243030651,,,,,,,,,,,,,,,,,
3084618646970633984,omitted_known_candidate,True,False,0.0609756097560975,0.925193337785661,-0.68,98.29,6.484216391889906,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0789278,True,True,True,True,True,-526.1917580317079,-124.54540879500603,-3824.067864583836,540.7303626322592,3862.1087967605467,retrograde,low_Lperp,5.148713212362484,inconsistent,True,True,0.3759293469872029,13.176716619350486,29.051568129300517,3.945630625688646,-5924.972477961843,,,,,,,,,,,,,,,,,
3077610566011025408,omitted_known_candidate,True,False,0.024390243902439,0.9621823325628556,-0.543,93.57,6.213063298402526,gaia_lamost_larger_velocity_features_inverse_parallax,,0.96479845,True,True,True,True,True,-603.4632467255955,-62.480739129675044,-3615.3190979045376,606.6891567440343,3665.8701439882,retrograde,low_Lperp,4.817099785474923,inconsistent,True,True,0.3385253830801111,12.842646358806537,25.987706402445095,4.166018943184258,-9267.096076212742,,,,,,,,,,,,,,,,,
